longitude,latitude,elevation,tmi_nt,igrf_nt,anomaly_nt
17848.101265822785,0.0,801.8336221828631,49999.7999612115,50001.784810126584,0.005079025582925984
18227.848101265823,0.0,821.9551453092497,49992.502674698524,50001.82278481012,0.005422415387530622
18607.59493670886,0.0,802.8607915972734,50006.25993575955,50001.86075949367,0.005801842466705954
18987.3417721519,0.0,825.5184006707198,50009.06470144708,50001.898734177215,0.0062225313350176585
19367.08860759494,0.0,792.3652693104417,49998.494957267845,50001.93670886076,0.006690688714863962
19746.835443037977,0.0,813.726830755673,50007.54868307468,50001.9746835443,0.007213733734092511
20126.58227848101,0.0,778.4040102113395,50013.687435360094,50002.012658227846,0.0078005936108600585
20506.32911392405,0.0,818.0861728596691,50003.584337200184,50002.05063291139,0.0084620870139613
20886.07594936709,0.0,821.5422242901498,50000.95881859704,50002.08860759494,0.009211426116142054
21265.822784810127,0.0,794.0887854731669,49995.18752375687,50002.126582278484,0.010064881270452512
21645.569620253165,0.0,800.7545463546579,50009.871066190244,50002.16455696202,0.011042671412755913
22025.316455696204,0.0,781.8455319799028,50009.05952985641,50002.20253164557,0.012170172234936006
22405.063291139242,0.0,781.260402185056,49990.75196445212,50002.240506329115,0.013479578649410373
22784.810126582277,0.0,824.5829403816989,49993.30156030939,50002.27848101266,0.015012227764742227
23164.556962025315,0.0,826.473141361487,50003.375431564426,50002.3164556962,0.016821900187632684
23544.303797468354,0.0,796.0465741414184,50001.02587587274,50002.354430379746,0.018979600416970662
23924.050632911392,0.0,780.312286571743,50009.38369775972,50002.39240506329,0.021580624984461498
24303.79746835443,0.0,801.5555082252127,50001.91414473668,50002.43037974684,0.02475526048749617
24683.54430379747,0.0,818.7888334439433,50005.736375594875,50002.46835443038,0.02868540881320947
25063.291139240508,0.0,807.7174582388328,49999.860958552425,50002.50632911392,0.033631211359970666
25443.037974683546,0.0,789.1929327085098,50006.34592927307,50002.54430379747,0.03997518267492216
25822.784810126584,0.0,790.1871163909595,50009.59297992143,50002.582278481015,0.048298358354256346
26202.53164556962,0.0,788.6089050566917,49998.321218460645,50002.620253164554,0.05951801596997934
26582.278481012658,0.0,810.4890991591127,50000.66422024408,50002.6582278481,0.07515116252119121
26962.025316455696,0.0,763.4695778287369,50012.25194586195,50002.696202531646,0.09785431301991651
27341.772151898735,0.0,784.7838391856577,50007.78310338562,50002.73417721519,0.13262750652381536
27721.518987341773,0.0,793.7829255578182,50007.52493286494,50002.77215189873,0.18980967532072326
28101.26582278481,0.0,800.717110882,50006.24545391638,50002.81012658228,0.29369977540218445
28481.01265822785,0.0,822.4645657118002,50001.70662621463,50002.84810126582,0.5130519229375545
28860.759493670885,0.0,768.4335574358981,50000.118008603036,50002.88607594937,1.1095278087799758
29240.506329113923,0.0,778.9584118112393,50009.39552106111,50002.92405063291,3.8265939983261053
29620.25316455696,0.0,787.2882977367705,50040.305094995,50002.962025316454,34.18270718071566
30000.0,0.0,815.4046347618888,50043.68612110985,50003.0,35.35533905932738
0.0,379.746835443038,798.1006994308805,50003.37828425042,49999.98101265823,0.0008255195385207447
379.746835443038,379.746835443038,795.2716120984004,49997.32624245751,50000.01898734178,0.0008473661780050813
759.493670886076,379.746835443038,843.315815428273,50002.61945748792,50000.05696202532,0.0008700916538912388
1139.240506329114,379.746835443038,816.8351614476056,50001.4082417325,50000.09493670886,0.0008937437436005954
1518.987341772152,379.746835443038,809.398229446101,49996.60686873191,50000.13291139241,0.0009183735159474378
1898.73417721519,379.746835443038,817.1002789765296,49999.16290764716,50000.17088607595,0.0009440356070266644
2278.481012658228,379.746835443038,824.5221774330762,50006.34097808254,50000.2088607595,0.0009707885234623926
2658.227848101266,379.746835443038,824.9467416740778,50001.32991688296,50000.24683544304,0.0009986949761630814
3037.974683544304,379.746835443038,793.0720098948326,49999.82117744037,50000.284810126584,0.0010278222481415616
3417.721518987342,379.746835443038,799.9979786956388,50008.77323401043,50000.32278481013,0.001058242600432194
3797.46835443038,379.746835443038,785.3826385179918,49995.72002161781,50000.36075949368,0.0010900337206823912
4177.215189873417,379.746835443038,785.1868624090135,49993.91187449701,50000.398734177215,0.0011232792196238166
4556.962025316456,379.746835443038,805.6797690292609,50002.7628432822,50000.43670886076,0.0011580691813539237
4936.708860759494,379.746835443038,798.6773616512904,50000.75683521957,50000.47468354431,0.0011945007741978888
5316.455696202532,379.746835443038,817.7314388853221,49996.11276566126,50000.51265822785,0.0012326789298945187
5696.202531645569,379.746835443038,805.6166745076565,49994.880070276886,50000.55063291139,0.0012727170999812696
6075.949367088608,379.746835443038,797.6975559240743,49995.63506567981,50000.58860759494,0.0013147380995718718
6455.696202531646,379.746835443038,800.0526630148939,50003.29292712702,50000.626582278484,0.0013588750502595826
6835.443037974684,379.746835443038,806.1810080663363,49999.69987820637,50000.66455696203,0.001405272435681459
7215.189873417721,379.746835443038,815.8470543116985,49997.26003034925,50000.70253164557,0.0014540872853942642
7594.93670886076,379.746835443038,786.3958261363251,50004.93626115485,50000.740506329115,0.0015054905052017161
7974.683544303798,379.746835443038,739.2701439854497,50010.21890139328,50000.77848101266,0.0015596683750095269
8354.430379746835,379.746835443038,784.4781861992979,50001.66033835108,50000.81645569621,0.0016168242387594254
8734.177215189873,379.746835443038,801.0058153673726,49997.68175807713,50000.854430379746,0.0016771804151164138
9113.924050632912,379.746835443038,758.9228702070401,49997.23739992022,50000.89240506329,0.0017409803624905114
9493.67088607595,379.746835443038,792.5974987417517,50005.055580787106,50000.93037974684,0.001808491137832359
9873.417721518988,379.746835443038,799.5655352098255,49987.70362017448,50000.968354430384,0.0018800061956579493
10253.164556962025,379.746835443038,836.0938934508727,49999.09897974898,50001.00632911393,0.0019558485821883917
10632.911392405063,379.746835443038,771.891118272965,49995.65792362472,50001.04430379747,0.002036374589655973
11012.658227848102,379.746835443038,804.4660746725012,49995.357356483946,50001.082278481015,0.00212197794812901
11392.405063291139,379.746835443038,795.4149884598813,49995.47929194509,50001.12025316456,0.0022130946471490996
11772.151898734177,379.746835443038,799.4109568092875,49998.84521286629,50001.15822784811,0.002310208497692228
12151.898734177215,379.746835443038,795.1819070371224,50002.991810741776,50001.196202531646,0.002413857567268007
12531.645569620254,379.746835443038,793.5690039010083,49991.84732389503,50001.23417721519,0.0025246416483896243
12911.392405063292,379.746835443038,769.4976066985216,50003.88940963896,50001.27215189874,0.0026432309545017497
13291.139240506329,379.746835443038,790.8488596688337,49999.00583208541,50001.310126582284,0.0027703762794465364
13670.886075949367,379.746835443038,796.7452270268801,49998.197614361634,50001.34810126582,0.002906920908883708
14050.632911392406,379.746835443038,781.3147874287472,50002.528988840546,50001.38607594937,0.003053814637632339
14430.379746835442,379.746835443038,823.4993260184893,49994.57212087307,50001.424050632915,0.003212130329435092
14810.12658227848,379.746835443038,795.924134919151,50004.68927062954,50001.46202531646,0.003383083560127543
15189.87341772152,379.746835443038,790.6219256456877,49999.12619327415,50001.5,0.003568056018221459
15569.620253164558,379.746835443038,822.9514552829409,50003.13148709878,50001.537974683546,0.0037686235072995483
15949.367088607596,379.746835443038,794.8935284401028,49999.19688223234,50001.57594936709,0.003986589614245784
16329.113924050633,379.746835443038,802.5050016854246,49999.181888293955,50001.61392405064,0.004224026392315158
16708.86075949367,379.746835443038,793.8722786776227,49995.0203155556,50001.65189873418,0.00448332378042455
17088.607594936708,379.746835443038,814.7612645558405,50006.10746699336,50001.68987341772,0.004767249970234746
17468.354430379746,379.746835443038,792.8503366407318,49999.05623892005,50001.72784810127,0.005079025582925984
17848.101265822785,379.746835443038,826.6242916328187,50005.75564780168,50001.765822784815,0.005422415387530622
18227.848101265823,379.746835443038,820.6820019264741,50003.19782865765,50001.803797468354,0.005801842466705954
18607.59493670886,379.746835443038,774.7477706951458,50002.01835948915,50001.8417721519,0.006222531335017657
18987.3417721519,379.746835443038,790.883731883536,50001.955055818,50001.879746835446,0.006690688714863962
19367.08860759494,379.746835443038,787.023162660089,49987.931522950035,50001.91772151899,0.007213733734092511
19746.835443037977,379.746835443038,818.2187163540657,50006.74263983578,50001.95569620253,0.007800593610860062
20126.58227848101,379.746835443038,813.1145735649369,49996.21408324688,50001.99367088608,0.008462087013961296
20506.32911392405,379.746835443038,799.7303002641141,49997.73716570271,50002.03164556962,0.009211426116142053
20886.07594936709,379.746835443038,801.1370867789681,50004.754238686925,50002.06962025317,0.010064881270452512
21265.822784810127,379.746835443038,782.823209311258,49993.219454339596,50002.107594936715,0.01104267141275591
21645.569620253165,379.746835443038,778.2700697833967,50005.17584200846,50002.145569620254,0.012170172234936006
22025.316455696204,379.746835443038,792.6715328761749,50008.939295529366,50002.1835443038,0.013479578649410372
22405.063291139242,379.746835443038,785.7126660509268,50006.22938115325,50002.221518987346,0.015012227764742236
22784.810126582277,379.746835443038,789.4467696066823,50007.577469910844,50002.25949367089,0.016821900187632684
23164.556962025315,379.746835443038,814.3532799128227,50009.21210541387,50002.29746835443,0.018979600416970655
23544.303797468354,379.746835443038,780.4740731290669,49994.326311203105,50002.33544303798,0.021580624984461477
23924.050632911392,379.746835443038,797.5052397864813,50006.16730561892,50002.37341772152,0.02475526048749617
24303.79746835443,379.746835443038,771.0525711808563,50005.407266772614,50002.41139240507,0.028685408813209457
24683.54430379747,379.746835443038,798.5395389803856,50009.99006477759,50002.44936708861,0.033631211359970666
25063.291139240508,379.746835443038,800.05723031928,50000.20384174347,50002.487341772154,0.03997518267492213
25443.037974683546,379.746835443038,814.0435262877653,50003.108959160585,50002.5253164557,0.048298358354256304
25822.784810126584,379.746835443038,813.9999091276668,49999.91286075052,50002.563291139246,0.05951801596997947
26202.53164556962,379.746835443038,811.8120624463788,49997.60821336826,50002.601265822785,0.07515116252119114
26582.278481012658,379.746835443038,823.9823245158552,50006.81961233339,50002.63924050633,0.09785431301991643
26962.025316455696,379.746835443038,829.7253716306617,50001.64631909321,50002.67721518988,0.13262750652381536
27341.772151898735,379.746835443038,791.6537306466423,50004.99859398151,50002.71518987342,0.18980967532072326
27721.518987341773,379.746835443038,773.2474060468329,50002.75129898132,50002.75316455696,0.29369977540218356
28101.26582278481,379.746835443038,801.0866479253872,49999.815363681904,50002.79113924051,0.5130519229375545
28481.01265822785,379.746835443038,804.2491709700366,50006.85911515645,50002.829113924054,1.1095278087799827
28860.759493670885,379.746835443038,803.8960016145777,50006.49005603416,50002.8670886076,3.8265939983261053
29240.506329113923,379.746835443038,806.2250878997737,50031.40598333535,50002.90506329114,34.18270718071544
29620.25316455696,379.746835443038,771.8801107080142,50037.73140393739,50002.943037974685,35.35533905932738
30000.0,379.746835443038,769.952793878664,50031.31016762488,50002.98101265823,34.18270718071566
0.0,759.493670886076,794.3906218495364,49998.30961644254,49999.962025316454,0.0008473661780050813
379.746835443038,759.493670886076,786.8868352137457,50005.13499965688,50000.0,0.0008700916538912388
759.493670886076,759.493670886076,750.5643771692123,50002.10506178652,50000.037974683546,0.0008937437436005956
1139.240506329114,759.493670886076,810.1377776666588,49993.78754716804,50000.075949367085,0.0009183735159474378
1518.987341772152,759.493670886076,828.3942850390757,50009.70338416463,50000.11392405063,0.0009440356070266647
1898.73417721519,759.493670886076,791.9526152712288,50007.3243618493,50000.15189873418,0.0009707885234623926
2278.481012658228,759.493670886076,789.2299981979588,49995.18785641986,50000.18987341772,0.0009986949761630816
2658.227848101266,759.493670886076,810.2619670732486,50003.33581485226,50000.22784810126,0.0010278222481415616
3037.974683544304,759.493670886076,769.034829558005,50007.51388040612,50000.26582278481,0.001058242600432194
3417.721518987342,759.493670886076,791.4654988251759,49998.7054787616,50000.303797468354,0.0010900337206823912
3797.46835443038,759.493670886076,798.5978699052796,49995.44588375874,50000.3417721519,0.001123279219623817
4177.215189873417,759.493670886076,787.5083780325026,50001.92549711984,50000.37974683544,0.0011580691813539237
4556.962025316456,759.493670886076,789.593731487539,50002.907128564,50000.417721518985,0.0011945007741978888
4936.708860759494,759.493670886076,816.2564571681617,50007.13329399223,50000.45569620253,0.0012326789298945187
5316.455696202532,759.493670886076,802.9266449102695,49991.33860182451,50000.49367088608,0.0012727170999812696
5696.202531645569,759.493670886076,809.6340024259578,49995.82094698581,50000.531645569616,0.0013147380995718718
6075.949367088608,759.493670886076,823.4358726704245,49998.72255482634,50000.56962025316,0.001358875050259583
6455.696202531646,759.493670886076,769.5281976086867,49998.209990530166,50000.60759493671,0.0014052724356814594
6835.443037974684,759.493670886076,820.3523684597056,50000.24372638931,50000.645569620254,0.0014540872853942644
7215.189873417721,759.493670886076,804.5329725045685,50002.73936437483,50000.68354430379,0.0015054905052017166
7594.93670886076,759.493670886076,796.3843602264044,49996.90469848275,50000.72151898734,0.0015596683750095275
7974.683544303798,759.493670886076,781.4822593051451,49999.46527170168,50000.759493670885,0.0016168242387594259
8354.430379746835,759.493670886076,758.7090258737289,50004.13874593326,50000.79746835443,0.0016771804151164145
8734.177215189873,759.493670886076,758.1324230550633,50006.856381912075,50000.83544303797,0.001740980362490512
9113.924050632912,759.493670886076,808.0544479374166,50007.108165081314,50000.873417721516,0.001808491137832359
9493.67088607595,759.493670886076,825.1481452058836,50005.85222425765,50000.91139240506,0.0018800061956579493
9873.417721518988,759.493670886076,791.437269335173,49995.06813436786,50000.94936708861,0.001955848582188393
10253.164556962025,759.493670886076,788.8793774845019,50001.77715886421,50000.987341772154,0.002036374589655973
10632.911392405063,759.493670886076,799.1524329150348,49996.77014995658,50001.02531645569,0.00212197794812901
11012.658227848102,759.493670886076,812.4200969553143,49995.66980047817,50001.06329113924,0.0022130946471491005
11392.405063291139,759.493670886076,797.1007756411858,50006.49724142215,50001.101265822785,0.002310208497692228
11772.151898734177,759.493670886076,795.7732994135482,49993.19531290991,50001.13924050633,0.0024138575672680083
12151.898734177215,759.493670886076,783.9508670767033,49997.95579092239,50001.17721518987,0.002524641648389625
12531.645569620254,759.493670886076,841.7770826644479,49993.23290720489,50001.215189873416,0.0026432309545017505
12911.392405063292,759.493670886076,768.5782284705198,49999.88133984174,50001.25316455696,0.002770376279446538
13291.139240506329,759.493670886076,801.1577746348165,49994.73296895046,50001.29113924051,0.002906920908883708
13670.886075949367,759.493670886076,799.4100231001656,50000.5068570394,50001.32911392405,0.0030538146376323403
14050.632911392406,759.493670886076,819.2681511417709,50005.3358389368,50001.36708860759,0.003212130329435093
14430.379746835442,759.493670886076,813.5628824917758,49996.41640423509,50001.40506329114,0.003383083560127544
14810.12658227848,759.493670886076,807.8466303382766,50005.12943686145,50001.443037974685,0.003568056018221461
15189.87341772152,759.493670886076,761.5909118162072,49994.92471533657,50001.48101265822,0.0037686235072995496
15569.620253164558,759.493670886076,775.9409737957429,50005.75435365913,50001.51898734177,0.003986589614245784
15949.367088607596,759.493670886076,796.626082362546,49998.30598935094,50001.556962025315,0.004224026392315163
16329.113924050633,759.493670886076,810.8992404643395,49998.263506135074,50001.59493670886,0.004483323780424552
16708.86075949367,759.493670886076,840.0554888803478,50002.67206579203,50001.6329113924,0.004767249970234749
17088.607594936708,759.493670886076,820.8099515937589,50011.889462006984,50001.670886075946,0.005079025582925984
17468.354430379746,759.493670886076,811.0983438814882,50007.15486467513,50001.70886075949,0.005422415387530622
17848.101265822785,759.493670886076,816.0479116837082,50003.501635678316,50001.74683544304,0.005801842466705956
18227.848101265823,759.493670886076,791.6065169624984,50011.77798521943,50001.78481012658,0.0062225313350176585
18607.59493670886,759.493670886076,794.6166966247164,50000.0696159406,50001.82278481012,0.006690688714863964
18987.3417721519,759.493670886076,823.0939506986373,49991.654714763,50001.86075949367,0.007213733734092513
19367.08860759494,759.493670886076,811.1892139229155,50003.06220953136,50001.898734177215,0.0078005936108600646
19746.835443037977,759.493670886076,786.6100642526382,50001.2135198567,50001.936708860754,0.008462087013961303
20126.58227848101,759.493670886076,820.1340601014215,49999.65187146235,50001.9746835443,0.009211426116142054
20506.32911392405,759.493670886076,823.2088026870152,49997.42179422564,50002.012658227846,0.010064881270452518
20886.07594936709,759.493670886076,816.0670948437449,49998.19087429992,50002.05063291139,0.011042671412755915
21265.822784810127,759.493670886076,815.9176988094468,49999.27129513378,50002.08860759494,0.01217017223493601
21645.569620253165,759.493670886076,806.5058540697393,50008.04763089248,50002.12658227848,0.013479578649410382
22025.316455696204,759.493670886076,781.1841785550115,50009.048393846744,50002.16455696202,0.015012227764742245
22405.063291139242,759.493670886076,800.3527376994195,49996.81524760294,50002.20253164557,0.016821900187632712
22784.810126582277,759.493670886076,775.8462796411108,49995.59984772406,50002.240506329115,0.018979600416970673
23164.556962025315,759.493670886076,783.4681228473404,50000.30532703957,50002.278481012654,0.021580624984461498
23544.303797468354,759.493670886076,782.1212852116703,50001.02872916314,50002.3164556962,0.02475526048749618
23924.050632911392,759.493670886076,784.5092943583478,49997.97701438563,50002.354430379746,0.02868540881320948
24303.79746835443,759.493670886076,793.7950474016119,50008.94887772724,50002.39240506329,0.03363121135997068
24683.54430379747,759.493670886076,780.676768504699,49998.37372163281,50002.43037974683,0.03997518267492219
25063.291139240508,759.493670886076,815.9682333648348,50004.93243878619,50002.46835443038,0.048298358354256346
25443.037974683546,759.493670886076,822.9441418931406,49997.15133554702,50002.50632911392,0.05951801596997952
25822.784810126584,759.493670886076,774.9861927460481,49999.963890902975,50002.54430379747,0.07515116252119146
26202.53164556962,759.493670886076,810.1519039597073,50001.53554030991,50002.58227848101,0.09785431301991651
26582.278481012658,759.493670886076,795.1596734817575,50007.89740125193,50002.620253164554,0.13262750652381547
26962.025316455696,759.493670886076,785.4618257713158,50002.71158456464,50002.6582278481,0.18980967532072374
27341.772151898735,759.493670886076,813.9702658519615,50003.80054549959,50002.696202531646,0.29369977540218445
27721.518987341773,759.493670886076,801.637142795914,49998.34474284863,50002.734177215185,0.5130519229375545
28101.26582278481,759.493670886076,806.5191426173095,50005.88678143206,50002.77215189873,1.1095278087799898
28481.01265822785,759.493670886076,795.8094471603972,50013.45585519483,50002.81012658228,3.8265939983261914
28860.759493670885,759.493670886076,775.2156902513772,50032.34967142538,50002.84810126582,34.18270718071566
29240.506329113923,759.493670886076,788.2509360333485,50034.44757803847,50002.88607594936,35.35533905932738
29620.25316455696,759.493670886076,789.1370545204599,50035.90911876494,50002.92405063291,34.18270718071544
30000.0,759.493670886076,747.4837759934942,50011.24518587289,50002.962025316454,3.8265939983261053
0.0,1139.240506329114,795.1532820013937,50001.17832928038,49999.943037974685,0.0008700916538912385
379.746835443038,1139.240506329114,788.4599197754201,49992.264978723244,49999.98101265823,0.0008937437436005954
759.493670886076,1139.240506329114,800.2488170069057,50004.994158400164,50000.01898734178,0.0009183735159474378
1139.240506329114,1139.240506329114,773.6408445098622,50000.794072276214,50000.056962025315,0.0009440356070266644
1518.987341772152,1139.240506329114,792.8262768532755,50003.362503068915,50000.09493670886,0.0009707885234623926
1898.73417721519,1139.240506329114,812.0112709758132,49992.2621949575,50000.13291139241,0.0009986949761630814
2278.481012658228,1139.240506329114,820.7390303579783,50005.41960260892,50000.17088607595,0.0010278222481415616
2658.227848101266,1139.240506329114,776.328642105035,49999.204867986926,50000.20886075949,0.0010582426004321936
3037.974683544304,1139.240506329114,773.2429058358094,50002.52727926555,50000.24683544304,0.0010900337206823912
3417.721518987342,1139.240506329114,788.5565724463822,49996.817004438395,50000.284810126584,0.0011232792196238166
3797.46835443038,1139.240506329114,826.7873791359092,50003.54898617368,50000.32278481013,0.0011580691813539237
4177.215189873417,1139.240506329114,812.8606032894292,49999.17454104896,50000.36075949367,0.0011945007741978888
4556.962025316456,1139.240506329114,827.7364384449276,50004.89255096053,50000.398734177215,0.0012326789298945187
4936.708860759494,1139.240506329114,806.3052729298565,50001.53142195948,50000.43670886076,0.0012727170999812696
5316.455696202532,1139.240506329114,791.3355709429806,49994.94151849684,50000.47468354431,0.0013147380995718718
5696.202531645569,1139.240506329114,827.8154198168295,49987.97562891503,50000.512658227846,0.0013588750502595826
6075.949367088608,1139.240506329114,796.7935513084395,50001.033752440315,50000.55063291139,0.001405272435681459
6455.696202531646,1139.240506329114,803.6649713104977,49999.47002882716,50000.58860759494,0.0014540872853942642
6835.443037974684,1139.240506329114,805.7545846227456,50000.931618332565,50000.626582278484,0.0015054905052017161
7215.189873417721,1139.240506329114,811.986551375315,50004.0305140728,50000.66455696202,0.0015596683750095264
7594.93670886076,1139.240506329114,768.4447887006443,50001.63067383237,50000.70253164557,0.0016168242387594254
7974.683544303798,1139.240506329114,805.0747806459598,50001.64409822486,50000.740506329115,0.0016771804151164138
8354.430379746835,1139.240506329114,810.6588739723654,49997.72089984285,50000.77848101266,0.0017409803624905114
8734.177215189873,1139.240506329114,770.2141218163188,50000.192772573915,50000.8164556962,0.0018084911378323581
9113.924050632912,1139.240506329114,799.3513805986331,49996.55367886106,50000.854430379746,0.0018800061956579484
9493.67088607595,1139.240506329114,815.6514996570879,50003.22258722661,50000.89240506329,0.001955848582188393
9873.417721518988,1139.240506329114,797.1220780512624,50005.157094782626,50000.93037974684,0.002036374589655973
10253.164556962025,1139.240506329114,764.2425683804186,50003.77291783332,50000.968354430384,0.0021219779481290086
10632.911392405063,1139.240506329114,826.2157222366008,49999.0769435676,50001.00632911392,0.0022130946471490996
11012.658227848102,1139.240506329114,773.2022191549725,50000.70877521399,50001.04430379747,0.002310208497692228
11392.405063291139,1139.240506329114,786.3316215652738,49999.58246441501,50001.082278481015,0.002413857567268007
11772.151898734177,1139.240506329114,827.736941138789,49997.44886426701,50001.12025316456,0.0025246416483896243
12151.898734177215,1139.240506329114,806.2702013007141,50009.10211547041,50001.1582278481,0.0026432309545017497
12531.645569620254,1139.240506329114,837.7877044792577,50004.60409940998,50001.196202531646,0.0027703762794465364
12911.392405063292,1139.240506329114,802.696218709402,50000.956364903075,50001.23417721519,0.002906920908883708
13291.139240506329,1139.240506329114,779.2745124195133,50001.770668623554,50001.27215189874,0.003053814637632338
13670.886075949367,1139.240506329114,781.9997405151267,50002.90595111547,50001.31012658228,0.003212130329435092
14050.632911392406,1139.240506329114,779.6926958878936,50004.004427063875,50001.34810126582,0.003383083560127543
14430.379746835442,1139.240506329114,796.2932738480426,50000.03929172844,50001.38607594937,0.003568056018221459
14810.12658227848,1139.240506329114,807.8252092553481,50004.22292007255,50001.424050632915,0.0037686235072995483
15189.87341772152,1139.240506329114,801.9740625075634,50001.4877085812,50001.462025316454,0.003986589614245782
15569.620253164558,1139.240506329114,816.8663772233564,50000.74600803903,50001.5,0.004224026392315158
15949.367088607596,1139.240506329114,794.5445095598325,49995.23121849426,50001.537974683546,0.004483323780424552
16329.113924050633,1139.240506329114,768.9146225620427,49996.347877510976,50001.57594936709,0.004767249970234746
16708.86075949367,1139.240506329114,776.2228824206098,50002.69310624496,50001.61392405063,0.005079025582925981
17088.607594936708,1139.240506329114,796.2562808308633,50003.49165286722,50001.65189873418,0.005422415387530619
17468.354430379746,1139.240506329114,795.6439446571025,50000.70839450146,50001.68987341772,0.005801842466705951
17848.101265822785,1139.240506329114,804.6104508000287,49997.671105083224,50001.72784810127,0.006222531335017657
18227.848101265823,1139.240506329114,783.9709244152596,50004.48824817745,50001.76582278481,0.00669068871486396
18607.59493670886,1139.240506329114,810.1517834311788,50007.648361131156,50001.803797468354,0.007213733734092508
18987.3417721519,1139.240506329114,751.9175314905593,49997.71384320735,50001.8417721519,0.007800593610860062
19367.08860759494,1139.240506329114,812.8537770057249,50013.67908081563,50001.879746835446,0.0084620870139613
19746.835443037977,1139.240506329114,839.5657944711563,50012.11728609362,50001.917721518985,0.009211426116142054
